0;;
2120;O99.3;TRASTORNOS MENTALES Y ENFERMEDADES DEL SISTEMA NERVIOSO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2121;O99.4;ENFERMEDADES DEL SISTEMA CIRCULATORIO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2122;O99.5;ENFERMEDADES DEL SISTEMA RESPIRATORIO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2123;O99.6;ENFERMEDADES DEL SISTEMA DIGESTIVO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2124;O99.7;ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2125;O99.8;OTRAS ENFERMEDADES ESPECIFICADAS Y AFECCIONES QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO
2126;P00.0;FETO Y RECIÉN NACIDO AFECTADOS POR TRASTORNOS HIPERTENSIVOS DE LA MADRE
2127;P00.1;FETO Y RECIÉN NACIDO AFECTADOS POR ENFERMEDADES RENALES Y DE LAS VÍAS URINARIAS DE LA MADRE
2128;P00.2;FETO Y RECIÉN NACIDO AFECTADOS POR ENFERMEDADES INFECCIOSAS Y PARASITARIAS DE LA MADRE
2129;P00.4;FETO Y RECIÉN NACIDO AFECTADOS POR TRASTORNOS NUTRICIONALES DE LA MADRE
2130;P00.8;FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS AFECCIONES MATERNAS
2131;P00.9;FETO Y RECIÉN NACIDO AFECTADOS POR AFECCIÓN MATERNA NO ESPECIFICADA
2132;P01.0;FETO Y RECIÉN NACIDO AFECTADOS POR INCOMPETENCIA DEL CUELLO UTERINO
2133;P01.1;FETO Y RECIÉN NACIDO AFECTADOS POR RUPTURA PREMATURA DE LAS MEMBRANAS
2134;P01.2;FETO Y RECIÉN NACIDO AFECTADOS POR OLIGOHIDRAMNIOS
2135;P01.5;FETO Y RECIÉN NACIDO AFECTADOS POR EMBARAZO MÚLTIPLE
2136;P01.7;FETO Y RECIÉN NACIDO AFECTADOS POR PRESENTACIÓN ANÓMALA ANTES DEL TRABAJO DE PARTO
2137;P02.1;FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS FORMAS DE DESPRENDIMIENTO Y DE HEMORRAGIA PLACENTARIOS
2138;P02.5;FETO Y RECIÉN NACIDO AFECTADOS POR OTRA COMPRESIÓN DEL CORDÓN UMBILICAL
2139;P02.6;FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES DEL CORDÓN UMBILICAL Y LAS NO ESPECIFICADAS
2140;P02.7;FETO Y RECIÉN NACIDO AFECTADOS POR CORIOAMNIONITIS
2141;P02.8;FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ANORMALIDADES DE LAS MEMBRANAS
2142;P03.0;FETO Y RECIÉN NACIDO AFECTADOS POR PARTO Y EXTRACCIÓN DE NALGAS
2143;P03.1;FETO Y RECIÉN NACIDO AFECTADOS POR OTRA PRESENTACIÓN ANÓMALA, POSICIÓN ANÓMALA Y DESPROPORCIÓN DURANTE EL TRABAJO DE PARTO Y EL PARTO
2144;P03.2;FETO Y RECIÉN NACIDO AFECTADOS POR PARTO CON FÓRCEPS
2145;P03.4;FETO Y RECIÉN NACIDO AFECTADOS POR PARTO POR CESÁREA
2146;P04.4;FETO Y RECIÉN NACIDO AFECTADOS POR DROGADICCIÓN MATERNA
2147;P04.8;FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS INFLUENCIAS NOCIVAS DE LA MADRE
2148;P05.0;BAJO PESO PARA LA EDAD GESTACIONAL
2149;P05.1;PEQUEÑO PARA LA EDAD GESTACIONAL
2150;P05.2;DESNUTRICIÓN FETAL, SIN MENCIÓN DE PESO O TALLA BAJOS PARA LA EDAD GESTACIONAL
2151;P07.0;PESO EXTREMADAMENTE BAJO AL NACER
2152;P07.1;OTRO PESO BAJO AL NACER
2153;P07.2;INMATURIDAD EXTREMA
2154;P07.3;OTROS RECIÉN NACIDOS PRETÉRMINO
2155;P08.0;RECIÉN NACIDO EXCEPCIONALMENTE GRANDE
2156;P08.1;OTROS RECIÉN NACIDOS CON SOBREPESO PARA LA EDAD GESTACIONAL
2157;P11.3;TRAUMATISMO DEL NACIMIENTO EN EL NERVIO FACIAL
2158;P12.0;CEFALOHEMATOMA DEBIDO A TRAUMATISMO DEL NACIMIENTO
2159;P12.1;CAPUT SUCCEDANEUM DEBIDO A TRAUMATISMO DEL NACIMIENTO
2160;P13.1;OTROS TRAUMATISMOS DEL CRÁNEO DURANTE EL NACIMIENTO
2161;P13.3;TRAUMATISMO DE OTROS HUESOS LARGOS DURANTE EL NACIMIENTO
2162;P13.4;FRACTURA DE LA CLAVÍCULA DEBIDA A TRAUMATISMO DEL NACIMIENTO
2163;P14.3;OTRO TRAUMATISMO DEL PLEXO BRAQUIAL DURANTE EL NACIMIENTO
2164;P15.8;OTROS TRAUMATISMOS ESPECIFICADOS, DURANTE EL NACIMIENTO
2165;P20.9;HIPOXIA INTRAUTERINA, NO ESPECIFICADA
2166;P21.0;ASFIXIA DEL NACIMIENTO, SEVERA
2167;P21.1;ASFIXIA DEL NACIMIENTO, LEVE Y MODERADA
2168;P21.9;ASFIXIA DEL NACIMIENTO, NO ESPECIFICADA
2169;P22.0;SÍNDROME DE DIFICULTAD RESPIRATORIA DEL RECIÉN NACIDO
2170;P22.1;TAQUIPNEA TRANSITORIA DEL RECIÉN NACIDO
2171;P22.8;OTRAS DIFICULTADES RESPIRATORIAS DEL RECIÉN NACIDO
2172;P23.0;NEUMONÍA CONGÉNITA DEBIDA A AGENTE VIRAL
2173;P23.6;NEUMONÍA CONGÉNITA DEBIDA A OTROS AGENTES BACTERIANOS
2174;P23.8;NEUMONÍA CONGÉNITA DEBIDA A OTROS ORGANISMOS
2175;P23.9;NEUMONÍA CONGÉNITA, ORGANISMO NO ESPECIFICADO
2176;P24.0;ASPIRACIÓN NEONATAL DE MECONIO
2177;P25.0;ENFISEMA INTERSTICIAL ORIGINADO EN EL PERÍODO PERINATAL
2178;P25.1;NEUMOTÓRAX ORIGINADO EN EL PERÍODO PERINATAL
2179;P25.2;NEUMOMEDIASTINO ORIGINADO EN EL PERÍODO PERINATAL
2180;P26.9;HEMORRAGIA PULMONAR NO ESPECIFICADA, ORIGINADA EN EL PERÍODO PERINATAL
2181;P27.1;DISPLASIA BRONCOPULMONAR ORIGINADA EN EL PERÍODO PERINATAL
2182;P27.8;OTRAS ENFERMEDADES RESPIRATORIAS CRÓNICAS ORIGINADAS EN EL PERÍODO PERINATAL
2183;P28.0;ATELECTASIA PRIMARIA DEL RECIÉN NACIDO
2184;P28.1;OTRAS ATELECTASIAS DEL RECIÉN NACIDO Y LAS NO ESPECIFICADAS
2185;P28.4;OTRAS APNEAS DEL RECIÉN NACIDO
2186;P28.5;INSUFICIENCIA RESPIRATORIA DEL RECIÉN NACIDO
2187;P28.8;OTROS PROBLEMAS RESPIRATORIOS ESPECIFICADOS DEL RECIÉN NACIDO
2188;P29.0;INSUFICIENCIA CARDÍACA NEONATAL
2189;P29.1;DISRITMIA CARDÍACA NEONATAL
2190;P29.3;PERSISTENCIA DE LA CIRCULACIÓN FETAL
2191;P29.4;ISQUEMIA MIOCÁRDICA TRANSITORIA DEL RECIÉN NACIDO
2192;P29.8;OTROS TRASTORNOS CARDIOVASCULARES ORIGINADOS EN EL PERÍODO PERINATAL
2193;P35.8;OTRAS ENFERMEDADES VIRALES CONGÉNITAS
2194;P36.3;SEPSIS DEL RECIÉN NACIDO DEBIDA A OTROS ESTAFILOCOCOS Y A LOS NO ESPECIFICADOS
2195;P36.8;SEPSIS DEL RECIÉN NACIDO DEBIDA A OTRAS BACTERIAS
2196;P36.9;SEPSIS BACTERIANA DEL RECIÉN NACIDO, NO ESPECIFICADA
2197;P37.8;OTRAS ENFERMEDADES NEONATALES INFECCIOSAS O PARASITARIAS ESPECIFICADAS
2198;P38;ONFALITIS DEL RECIÉN NACIDO CON O SIN HEMORRAGIA LEVE
2199;P39.1;CONJUNTIVITIS Y DACRIOCISTITIS NEONATALES
2200;P39.3;INFECCIÓN NEONATAL DE LAS VÍAS URINARIAS
2201;P39.8;OTRAS INFECCIONES ESPECIFICADAS PROPIAS DEL PERÍODO PERINATAL
2202;P39.9;INFECCIÓN PROPIA DEL PERÍODO PERINATAL, NO ESPECIFICADA
2203;P52.0;HEMORRAGIA INTRAVENTRICULAR (NO TRAUMÁTICA) GRADO 1, DEL FETO Y DEL RECIÉN NACIDO
2204;P52.3;HEMORRAGIA INTRAVENTRICULAR (NO TRAUMÁTICA) DEL FETO Y DEL RECIÉN NACIDO, SIN OTRA ESPECIFICACIÓN
2205;P52.8;OTRAS HEMORRAGIAS INTRACRANEALES (NO TRAUMÁTICAS) DEL FETO Y DEL RECIÉN NACIDO
2206;P54.2;HEMORRAGIA RECTAL NEONATAL
2207;P54.3;OTRAS HEMORRAGIAS GASTROINTESTINALES NEONATALES
2208;P54.5;HEMORRAGIA CUTÁNEA NEONATAL
2209;P54.6;HEMORRAGIA VAGINAL NEONATAL
2210;P54.8;OTRAS HEMORRAGIAS FETALES Y NEONATALES ESPECIFICADAS
2211;P55.0;INCOMPATIBILIDAD RH DEL FETO Y DEL RECIÉN NACIDO
2212;P55.1;INCOMPATIBILIDAD ABO DEL FETO Y DEL RECIÉN NACIDO
2213;P59.0;ICTERICIA NEONATAL ASOCIADA CON EL PARTO ANTES DE TÉRMINO
2214;P59.8;ICTERICIA NEONATAL POR OTRAS CAUSAS ESPECIFICADAS
2215;P59.9;ICTERICIA NEONATAL, NO ESPECIFICADA
2216;P61.0;TROMBOCITOPENIA NEONATAL TRANSITORIA
2217;P61.1;POLICITEMIA NEONATAL
2218;P61.2;ANEMIA DE LA PREMATURIDAD
2219;P61.4;OTRAS ANEMIAS CONGÉNITAS, NO CLASIFICADAS EN OTRA PARTE
2220;P61.5;NEUTROPENIA NEONATAL TRANSITORIA
2221;P61.6;OTROS TRASTORNOS NEONATALES TRANSITORIOS DE LA COAGULACIÓN
2222;P61.8;OTROS TRASTORNOS HEMATOLÓGICOS PERINATALES ESPECIFICADOS
2223;P70.0;SÍNDROME DEL RECIÉN NACIDO DE MADRE CON DIABETES GESTACIONAL
2224;P70.1;SÍNDROME DEL RECIÉN NACIDO DE MADRE DIABÉTICA
2225;P70.4;OTRAS HIPOGLICEMIAS NEONATALES
2226;P70.8;OTROS TRASTORNOS TRANSITORIOS DEL METABOLISMO DE LOS CARBOHIDRATOS EN EL FETO Y EL RECIÉN NACIDO
2227;P70.9;TRASTORNO TRANSITORIO NO ESPECIFICADO DEL METABOLISMO DE LOS CARBOHIDRATOS EN EL FETO Y EL RECIÉN NACIDO
2228;P71.1;OTRA HIPOCALCEMIA NEONATAL
2229;P71.8;OTROS TRASTORNOS NEONATALES TRANSITORIOS DEL METABOLISMO DEL CALCIO Y DEL MAGNESIO
2230;P71.9;TRASTORNO NEONATAL TRANSITORIO NO ESPECIFICADO DEL METABOLISMO DEL CALCIO Y DEL MAGNESIO
2231;P72.1;HIPERTIROIDISMO NEONATAL TRANSITORIO
2232;P74.0;ACIDOSIS METABÓLICA TARDÍA DEL RECIÉN NACIDO
2233;P74.1;DESHIDRATACIÓN DEL RECIÉN NACIDO
2234;P74.2;ALTERACIONES DEL EQUILIBRIO DEL SODIO EN EL RECIÉN NACIDO
2235;P74.3;ALTERACIONES DEL EQUILIBRIO DEL POTASIO EN EL RECIÉN NACIDO
2236;P74.4;OTRAS ALTERACIONES ELECTROLÍTICAS TRANSITORIAS DEL RECIÉN NACIDO
2237;P74.8;OTRAS ALTERACIONES METABÓLICAS TRANSITORIAS DEL RECIÉN NACIDO
2238;P74.9;TRASTORNO METABÓLICO TRANSITORIO DEL RECIÉN NACIDO, NO ESPECIFICADO
2239;P76.1;ÍLEO TRANSITORIO DEL RECIÉN NACIDO
2240;P77;ENTEROCOLITIS NECROTIZANTE DEL FETO Y DEL RECIÉN NACIDO
2241;P78.3;DIARREA NEONATAL NO INFECCIOSA
2242;P78.8;OTROS TRASTORNOS PERINATALES ESPECÍFICOS DEL SISTEMA DIGESTIVO
2243;P80.8;OTRAS HIPOTERMIAS DEL RECIÉN NACIDO
2244;P80.9;HIPOTERMIA DEL RECIÉN NACIDO, NO ESPECIFICADA
2245;P81.8;OTRAS ALTERACIONES ESPECIFICADAS DE LA REGULACIÓN DE LA TEMPERATURA DEL RECIÉN NACIDO
2246;P81.9;ALTERACIÓN NO ESPECIFICADA DE LA REGULACIÓN DE LA TEMPERATURA EN EL RECIÉN NACIDO
2247;P83.1;ERITEMA TÓXICO NEONATAL
2248;P83.5;HIDROCELE CONGÉNITO
2249;P83.8;OTRAS AFECCIONES ESPECIFICADAS DE LA PIEL, PROPIAS DEL FETO Y DEL RECIÉN NACIDO
2250;P90;CONVULSIONES DEL RECIÉN NACIDO
2251;P91.2;LEUCOMALACIA CEREBRAL NEONATAL
2252;P91.3;IRRITABILIDAD CEREBRAL NEONATAL
2253;P91.4;DEPRESIÓN CEREBRAL NEONATAL
2254;P91.6;ENCEFALOPATÍA HIPÓXICO
2255;P91.8;OTRAS ALTERACIONES CEREBRALES ESPECIFICADAS DEL RECIÉN NACIDO
2256;P92.0;VÓMITOS DEL RECIÉN NACIDO
2257;P92.1;REGURGITACIÓN Y RUMIACIÓN DEL RECIÉN NACIDO
2258;P92.3;HIPOALIMENTACIÓN DEL RECIÉN NACIDO
2259;P92.8;OTROS PROBLEMAS DE ALIMENTACIÓN DEL RECIÉN NACIDO
2260;P92.9;PROBLEMA NO ESPECIFICADO DE LA ALIMENTACIÓN DEL RECIÉN NACIDO
2261;P94.1;HIPERTONÍA CONGÉNITA
2262;P94.2;HIPOTONÍA CONGÉNITA
2263;P94.8;OTROS TRASTORNOS DEL TONO MUSCULAR EN EL RECIÉN NACIDO
2264;P94.9;TRASTORNO NO ESPECIFICADO DEL TONO MUSCULAR EN EL RECIÉN NACIDO
2265;P96.0;INSUFICIENCIA RENAL CONGÉNITA
2266;P96.8;OTRAS AFECCIONES ESPECIFICADAS ORIGINADAS EN EL PERÍODO PERINATAL
2267;Q00.0;ANENCEFALIA
2268;Q02;MICROCEFALIA
2269;Q03.1;ATRESIA DE LOS AGUJEROS DE MAGENDIE Y DE LUSCHKA
2270;Q03.8;OTROS HIDROCÉFALOS CONGÉNITOS
2271;Q03.9;HIDROCÉFALO CONGÉNITO, NO ESPECIFICADO
2272;Q04.0;MALFORMACIONES CONGÉNITAS DEL CUERPO CALLOSO
2273;Q05.4;ESPINA BÍFIDA CON HIDROCÉFALO, SIN OTRA ESPECIFICACIÓN
2274;Q05.9;ESPINA BÍFIDA, NO ESPECIFICADA
2275;Q06.8;OTRAS MALFORMACIONES CONGÉNITAS ESPECIFICADAS DE LA MÉDULA ESPINAL
2276;Q07.0;SÍNDROME DE ARNOLD
2277;Q07.8;OTRAS MALFORMACIONES CONGÉNITAS DEL SISTEMA NERVIOSO, ESPECIFICADAS
2278;Q12.0;CATARATA CONGÉNITA
2279;Q17.0;OREJA SUPERNUMERARIA
2280;Q17.5;OREJA PROMINENTE
2281;Q20.4;VENTRÍCULO CON DOBLE ENTRADA
2282;Q20.8;OTRAS MALFORMACIONES CONGÉNITAS DE LAS CÁMARAS CARDÍACAS Y SUS CONEXIONES
2283;Q21.0;DEFECTO DEL TABIQUE VENTRICULAR
2284;Q21.1;DEFECTO DEL TABIQUE AURICULAR
2285;Q21.2;DEFECTO DEL TABIQUE AURICULOVENTRICULAR
2286;Q21.3;TETRALOGÍA DE FALLOT
2287;Q21.8;OTRAS MALFORMACIONES CONGÉNITAS DE LOS TABIQUES CARDÍACOS
2288;Q22.1;ESTENOSIS CONGÉNITA DE LA VÁLVULA PULMONAR
2289;Q22.2;INSUFICIENCIA CONGÉNITA DE LA VÁLVULA PULMONAR
2290;Q22.3;OTRAS MALFORMACIONES CONGÉNITAS DE LA VÁLVULA PULMONAR
2291;Q22.8;OTRAS MALFORMACIONES CONGÉNITAS DE LA VÁLVULA TRICÚSPIDE
2292;Q22.9;MALFORMACIÓN CONGÉNITA DE LA VÁLVULA TRICÚSPIDE, NO ESPECIFICADA
2293;Q23.1;INSUFICIENCIA CONGÉNITA DE LA VÁLVULA AÓRTICA
2294;Q23.3;INSUFICIENCIA MITRAL CONGÉNITA
2295;Q24.5;MALFORMACIÓN DE LOS VASOS CORONARIOS
2296;Q24.8;OTRAS MALFORMACIONES CONGÉNITAS DEL CORAZÓN, ESPECIFICADAS
2297;Q24.9;MALFORMACIÓN CONGÉNITA DEL CORAZÓN, NO ESPECIFICADA
2298;Q25.0;CONDUCTO ARTERIOSO PERMEABLE
2299;Q25.1;COARTACIÓN DE LA AORTA
2300;Q25.3;ESTENOSIS DE LA AORTA
2301;Q25.4;OTRAS MALFORMACIONES CONGÉNITAS DE LA AORTA
2302;Q25.6;ESTENOSIS DE LA ARTERIA PULMONAR
2303;Q25.8;OTRAS MALFORMACIONES CONGÉNITAS DE LAS GRANDES ARTERIAS
2304;Q26.8;OTRAS MALFORMACIONES CONGÉNITAS DE LAS GRANDES VENAS
2305;Q27.0;AUSENCIA E HIPOPLASIA CONGÉNITA DE LA ARTERIA UMBILICAL
2306;Q27.9;MALFORMACIÓN CONGÉNITA DEL SISTEMA VASCULAR PERIFÉRICO, NO ESPECIFICADA
2307;Q30.8;OTRAS MALFORMACIONES CONGÉNITAS DE LA NARIZ
2308;Q30.9;MALFORMACIÓN CONGÉNITA DE LA NARIZ, NO ESPECIFICADA
2309;Q31.1;ESTENOSIS SUBGLÓTICA CONGÉNITA
2310;Q31.5;LARINGOMALACIA CONGÉNITA
2311;Q32.0;TRAQUEOMALACIA CONGÉNITA
2312;Q32.2;BRONCOMALACIA CONGÉNITA
2313;Q33.0;QUISTE PULMONAR CONGÉNITO
2314;Q33.6;HIPOPLASIA Y DISPLASIA PULMONAR
2315;Q33.8;OTRAS MALFORMACIONES CONGÉNITAS DEL PULMÓN
2316;Q33.9;MALFORMACIÓN CONGÉNITA DEL PULMÓN, NO ESPECIFICADA
2317;Q37.1;FISURA DEL PALADAR DURO CON LABIO LEPORINO UNILATERAL
2318;Q37.9;FISURA DEL PALADAR CON LABIO LEPORINO UNILATERAL, SIN OTRA ESPECIFICACIÓN
2319;Q39.0;ATRESIA DEL ESÓFAGO SIN MENCIÓN DE FÍSTULA
2320;Q40.0;ESTENOSIS HIPERTRÓFICA CONGÉNITA DEL PÍLORO
2321;Q40.9;MALFORMACIÓN CONGÉNITA DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO, NO ESPECIFICADA
2322;Q42.3;AUSENCIA, ATRESIA Y ESTENOSIS CONGÉNITA DEL ANO, SIN FÍSTULA
2323;Q43.3;MALFORMACIONES CONGÉNITAS DE LA FIJACIÓN DEL INTESTINO
2324;Q43.8;OTRAS MALFORMACIONES CONGÉNITAS DEL INTESTINO, ESPECIFICADAS
2325;Q44.7;OTRAS MALFORMACIONES CONGÉNITAS DEL HÍGADO
2326;Q50.1;QUISTE EN DESARROLLO DEL OVARIO
2327;Q50.5;QUISTE EMBRIONARIO DEL LIGAMENTO ANCHO
2328;Q51.2;OTRA DUPLICACIÓN DEL ÚTERO
2329;Q51.3;ÚTERO BICORNE
2330;Q53.1;TESTÍCULO NO DESCENDIDO, UNILATERAL
2331;Q53.9;TESTÍCULO NO DESCENDIDO, SIN OTRA ESPECIFICACIÓN
2332;Q54.1;HIPOSPADIAS PENEANA
2333;Q54.9;HIPOSPADIAS, NO ESPECIFICADA
2334;Q55.4;OTRAS MALFORMACIONES CONGÉNITAS DE LOS CONDUCTOS DEFERENTES, DEL EPIDÍDIMO, DE LAS VESÍCULAS SEMINALES Y DE
2335;Q60.0;AGENESIA RENAL, UNILATERAL
2336;Q60.2;AGENESIA RENAL, SIN OTRA ESPECIFICACIÓN
2337;Q60.3;HIPOPLASIA RENAL, UNILATERAL
2338;Q60.5;HIPOPLASIA RENAL, NO ESPECIFICADA
2339;Q61.0;QUISTE RENAL SOLITARIO CONGÉNITO
2340;Q61.3;RIÑÓN POLIQUÍSTICO, TIPO NO ESPECIFICADO
2341;Q61.8;OTRAS ENFERMEDADES RENALES QUÍSTICAS
2342;Q62.0;HIDRONEFROSIS CONGÉNITA
2343;Q62.1;ATRESIA Y ESTENOSIS DEL URÉTER
2344;Q62.5;DUPLICACIÓN DEL URÉTER
2345;Q62.8;OTRAS MALFORMACIONES CONGÉNITAS DEL URÉTER
2346;Q63.1;RIÑÓN LOBULADO, FUSIONADO Y EN HERRADURA
2347;Q63.2;RIÑÓN ECTÓPICO
2348;Q63.8;OTRAS MALFORMACIONES CONGÉNITAS DEL RIÑÓN, ESPECIFICADAS
2349;Q63.9;MALFORMACIÓN CONGÉNITA DEL RIÑÓN, NO ESPECIFICADA
2350;Q65.8;OTRAS DEFORMIDADES CONGÉNITAS DE LA CADERA
2351;Q66.6;OTRAS DEFORMIDADES VALGUS CONGÉNITAS DE LOS PIES
2352;Q66.8;OTRAS DEFORMIDADES CONGÉNITAS DE LOS PIES
2353;Q67.4;OTRAS DEFORMIDADES CONGÉNITAS DEL CRÁNEO, DE LA CARA Y DE LA MANDÍBULA
2354;Q68.0;DEFORMIDAD CONGÉNITA DEL MÚSCULO ESTERNOCLEIDOMASTOIDEO
2355;Q68.1;DEFORMIDAD CONGÉNITA DE LA MANO
2356;Q68.8;OTRAS DEFORMIDADES CONGÉNITAS OSTEOMUSCULARES, ESPECIFICADAS
2357;Q69.0;DEDO(S) SUPERNUMERARIO(S) DE LA MANO
2358;Q69.9;POLIDACTILIA, NO ESPECIFICADA
2359;Q74.2;OTRAS MALFORMACIONES CONGÉNITAS DEL (DE LOS) MIEMBRO(S) INFERIOR(ES), INCLUIDA LA CINTURA PELVIANA
2360;Q74.3;ARTROGRIPOSIS MÚLTIPLE CONGÉNITA
2361;Q74.8;OTRAS MALFORMACIONES CONGÉNITAS ESPECIFICADAS DEL (DE LOS) MIEMBRO(S)
2362;Q75.0;CRANEOSINOSTOSIS
2363;Q75.3;MACROCEFALIA
2364;Q75.8;OTRAS MALFORMACIONES CONGÉNITAS ESPECIFICADAS DE LOS HUESOS DEL CRÁNEO Y DE LA CARA
2365;Q79.0;HERNIA DIAFRAGMÁTICA CONGÉNITA
2366;Q79.8;OTRAS MALFORMACIONES CONGÉNITAS DEL SISTEMA OSTEOMUSCULAR
2367;Q80.4;FETO ARLEQUÍN
2368;Q82.2;MASTOCITOSIS
2369;Q82.5;NEVO NO NEOPLÁSICO, CONGÉNITO
2370;Q82.8;OTRAS MALFORMACIONES CONGÉNITAS DE LA PIEL, ESPECIFICADAS
2371;Q85.0;NEUROFIBROMATOSIS (NO MALIGNA)
2372;Q85.8;OTRAS FACOMATOSIS, NO CLASIFICADAS EN OTRA PARTE
2373;Q85.9;FACOMATOSIS, NO ESPECIFICADA
2374;Q86.0;SÍNDROME FETAL (DISMÓRFICO) DEBIDO AL ALCOHOL
2375;Q87.0;SÍNDROMES DE MALFORMACIONES CONGÉNITAS QUE AFECTAN PRINCIPALMENTE LA APARIENCIA FACIAL
2376;Q87.1;SÍNDROMES DE MALFORMACIONES CONGÉNITAS ASOCIADAS PRINCIPALMENTE CON ESTATURA BAJA:
2377;Q89.8;OTRAS MALFORMACIONES CONGÉNITAS, ESPECIFICADAS
2378;Q89.9;MALFORMACIÓN CONGÉNITA, NO ESPECIFICADA
2379;Q90.9;SÍNDROME DE DOWN, NO ESPECIFICADO
2380;Q91.3;SÍNDROME DE EDWARDS, NO ESPECIFICADO
2381;Q99.8;OTRAS ANOMALÍAS DE LOS CROMOSOMAS, ESPECIFICADAS
2382;Q99.9;ANOMALÍA CROMOSÓMICA, NO ESPECIFICADA
2383;R00.0;TAQUICARDIA, NO ESPECIFICADA
2384;R00.1;BRADICARDIA, NO ESPECIFICADA
2385;R00.2;PALPITACIONES
2386;R00.8;OTRAS ANORMALIDADES DEL LATIDO CARDÍACO Y LAS NO ESPECIFICADAS
2387;R01.0;SOPLOS CARDÍACOS BENIGNOS O INOCENTES
2388;R01.1;SOPLO CARDÍACO, NO ESPECIFICADO
2389;R02;GANGRENA, NO CLASIFICADA EN OTRA PARTE
2390;R03.0;LECTURA ELEVADA DE LA PRESIÓN SANGUÍNEA, SIN DIAGNÓSTICO DE HIPERTENSIÓN
2391;R04.0;EPISTAXIS
2392;R04.2;HEMOPTISIS
2393;R04.8;HEMORRAGIA DE OTROS SITIOS DE LAS VÍAS RESPIRATORIAS
2394;R05;TOS
2395;R06.0;DISNEA
2396;R06.8;OTRAS ANORMALIDADES DE LA RESPIRACIÓN Y LAS NO ESPECIFICADAS
2397;R07.0;DOLOR DE GARGANTA
2398;R07.2;DOLOR PRECORDIAL
2399;R07.3;OTROS DOLORES EN EL PECHO
2400;R07.4;DOLOR EN EL PECHO, NO ESPECIFICADO
2401;R09.2;PARO RESPIRATORIO
2402;R09.8;OTROS SÍNTOMAS Y SIGNOS ESPECIFICADOS QUE INVOLUCRAN LOS SISTEMAS CIRCULATORIO Y RESPIRATORIO
2403;R10.0;ABDOMEN AGUDO
2404;R10.1;DOLOR ABDOMINAL LOCALIZADO EN PARTE SUPERIOR
2405;R10.2;DOLOR PÉLVICO Y PERINEAL
2406;R10.3;DOLOR LOCALIZADO EN OTRAS PARTES INFERIORES DEL ABDOMEN
2407;R10.4;OTROS DOLORES ABDOMINALES Y LOS NO ESPECIFICADOS
2408;R11;NÁUSEA Y VÓMITO
2409;R12;ACIDEZ
2410;R13;DISFAGIA
2411;R14;FLATULENCIA Y AFECCIONES AFINES
2412;R15;INCONTINENCIA FECAL
2413;R16.0;HEPATOMEGALIA, NO CLASIFICADA EN OTRA PARTE
2414;R16.1;ESPLENOMEGALIA, NO CLASIFICADA EN OTRA PARTE
2415;R16.2;HEPATOMEGALIA CON ESPLENOMEGALIA, NO CLASIFICADAS EN OTRA PARTE
2416;R17;ICTERICIA NO ESPECIFICADA
2417;R18;ASCITIS
2418;R19.0;TUMEFACCIÓN, MASA O PROMINENCIA INTRAABDOMINAL Y PÉLVICA
2419;R20.1;HIPOESTESIA DE LA PIEL
2420;R20.8;OTRAS ALTERACIONES DE LA SENSIBILIDAD CUTÁNEA Y LAS NO ESPECIFICADAS
2421;R21;SALPULLIDO Y OTRAS ERUPCIONES CUTÁNEAS NO ESPECIFICADAS
2422;R22.2;TUMEFACCIÓN, MASA O PROMINENCIA LOCALIZADA EN EL TRONCO
2423;R23.0;CIANOSIS
2424;R23.1;PALIDEZ
2425;R23.8;OTROS CAMBIOS DE LA PIEL Y LOS NO ESPECIFICADOS
2426;R26.0;MARCHA ATÁXICA
2427;R26.2;DIFICULTAD PARA CAMINAR, NO CLASIFICADA EN OTRA PARTE
2428;R26.3;INMOVILIDAD
2429;R26.8;OTRAS ANORMALIDADES DE LA MARCHA Y DE LA MOVILIDAD Y LAS NO ESPECIFICADAS
2430;R29.8;OTROS SÍNTOMAS Y SIGNOS QUE INVOLUCRAN LOS SISTEMAS NERVIOSO Y OSTEOMUSCULAR Y LOS NO ESPECIFICADOS
2431;R30.0;DISURIA
2432;R31;HEMATURIA, NO ESPECIFICADA
2433;R32;INCONTINENCIA URINARIA, NO ESPECIFICADA
2434;R33;RETENCIÓN DE ORINA
2435;R34;ANURIA Y OLIGURIA
2436;R35;POLIURIA
2437;R39.8;OTROS SÍNTOMAS Y SIGNOS QUE INVOLUCRAN EL SISTEMA URINARIO Y LOS NO ESPECIFICADOS
2438;R40.1;ESTUPOR
2439;R40.2;COMA, NO ESPECIFICADO
2440;R41.0;DESORIENTACIÓN NO ESPECIFICADA
